"Cg","Datetime","Customer","Sku","Channel","qty","Amt"
"010011","2020-12-24","619433","013622","200","6","428.98"
"010011","2020-12-25","603165","013622","200","240","11992.8"
"010011","2020-12-26","115016","013622","200","1896","105417.6"
"010011","2020-12-28","612030","013622","200","2","158.88"
"010011","2021-01-05","603165","013622","200","240","11992.8"
"010011","2021-01-05","619433","013622","200","13","976.6400000000001"
"010011","2021-01-06","619433","013622","200","24","1794.39"
"010011","2021-01-07","612030","013622","200","12","717.75"
"010011","2021-01-08","603165","013622","200","480","24912"
"010011","2021-01-08","619433","013622","200","2","137.01"
"010011","2021-01-09","115016","013622","200","3168","176140.8"
"010011","2021-01-09","601001","013622","200","120","6000"
"010011","2021-01-09","612030","013622","200","24","1435.51"
"010011","2021-01-09","619433","013622","200","1","65"
"010011","2021-01-14","612030","013622","200","12","717.76"
"010011","2021-01-15","603165","013622","200","480","24912"
"010011","2021-01-16","612030","013622","200","24","1435.51"
"010011","2021-01-18","115016","013622","200","3360","186816"
"010011","2021-01-19","612030","013622","200","6","476.64"
"010011","2021-01-20","612030","013622","200","6","401.16"
"010011","2021-01-20","619433","013622","200","1","74.12"
"010011","2021-01-21","612030","013622","200","12","897.2"
"010011","2021-01-22","601001","013622","200","120","6000"
"010011","2021-01-22","603165","013622","200","240","12456"
"010011","2021-01-22","612030","013622","200","12","897.2"
"010011","2021-01-22","619433","013622","200","2","139.57"
"010011","2021-01-27","603165","013622","200","480","24912"
"010011","2021-01-27","612030","013622","200","36","2601.87"
"010011","2021-01-28","603165","013622","200","480","24912"
"010011","2021-02-01","612030","013622","200","12","767.1"
"010011","2021-02-02","603165","013622","200","360","18684"
"010011","2021-02-02","619433","013622","200","10","525.23"
"010011","2021-02-03","619433","013622","200","12","663.55"
"010011","2021-02-04","619433","013622","200","16","1154.35"
"010011","2021-02-08","603165","013622","200","360","18684"
"010011","2021-02-11","603165","013622","200","240","12456"
"010011","2021-02-12","612030","013622","200","48","2934.58"
"010011","2021-02-15","601001","013622","200","120","6000"
"010011","2021-02-15","619433","013622","200","12","693.46"
"010011","2021-02-16","619433","013622","200","30","1877.42"
"010011","2021-02-18","603165","013622","200","240","12456"
"010011","2021-02-18","619433","013622","200","25","1506.9"
"010011","2021-02-19","601001","013622","200","120","6000"
"010011","2021-02-19","603165","013622","200","720","37368"
"010011","2021-03-01","601001","013622","200","120","6000"
"010011","2021-03-01","612030","013622","200","24","1704.67"
"010011","2021-03-03","612030","013622","200","24","1111.29"
"010011","2021-03-04","115016","013622","200","1944","108086.4"
"010011","2021-03-04","612030","013622","200","12","595.14"
"010011","2021-03-05","619433","013622","200","24","971.96"
"010011","2021-03-06","612030","013622","200","12","565.31"
"010011","2021-03-06","619433","013622","200","7","449.71000000000004"
"010011","2021-03-09","603165","013622","200","360","18684"
"010011","2021-03-10","619433","013622","200","1","79.44"
"010011","2021-03-12","603165","013622","200","648","33631.2"
"010011","2021-03-12","612030","013622","200","12","745.61"
"010011","2021-03-12","619433","013622","200","12","726.18"
"010011","2021-03-13","115016","013622","200","2232","124099.2"
"010011","2021-03-13","619433","013622","200","2","134.96"
"010011","2021-03-16","619433","013622","200","2","130.84"
"010011","2021-03-18","603165","013622","200","480","24912"
"010011","2021-03-20","619433","013622","200","2","128.62"
"010011","2021-03-22","603165","013622","200","480","24912"
"010011","2021-03-25","601001","013622","200","120","6000"
"010011","2021-03-25","619433","013622","200","12","733.65"
"010011","2021-03-26","612030","013622","200","12","897.2"
"010011","2021-03-26","619433","013622","200","6","385.98"
"010011","2021-03-30","115016","013622","200","1536","85401.6"
"010011","2021-03-30","603165","013622","200","240","12456"
"010011","2021-03-30","619433","013622","200","5","324.53"
"010011","2021-03-31","612030","013622","200","12","557.95"
"010011","2021-04-03","601001","013622","200","120","6000"
"010011","2021-04-04","619433","013622","200","5","345.79999999999995"
"010011","2021-04-06","603165","013622","200","240","12456"
"010011","2021-04-07","619433","013622","200","2","158.88"
"010011","2021-04-08","612030","013622","200","12","766.17"
"010011","2021-04-10","601001","013622","200","120","6000"
"010011","2021-04-19","603165","013622","200","240","12456"
"010011","2021-04-20","619433","013622","200","13","739.5899999999999"
"010011","2021-04-22","612030","013622","200","24","1525.23"
"010011","2021-04-23","619433","013622","200","7","491.98"
"010011","2021-04-24","603165","013622","200","72","3736.8"
"010011","2021-04-24","619433","013622","200","2","158.88"
"010011","2021-04-28","603165","013622","200","72","3736.8"
"010011","2021-04-28","612030","013622","200","12","742.71"
"010011","2021-04-29","115016","013622","200","1896","105417.6"
"010011","2021-04-29","612030","013622","200","1","79.44"
"010011","2021-04-29","619433","013622","200","2","142.99"
"010011","2021-05-07","612030","013622","200","3","111.72"
"010011","2021-05-09","612030","013622","200","4","292.52"
"010011","2021-05-12","612030","013622","200","3","238.32"
"010011","2021-05-13","612030","013622","200","36","2359.81"
"010011","2021-05-15","115016","013622","200","2712","150787.2"
"010011","2021-05-15","612030","013622","200","18","1422.9"
"010011","2021-05-17","612030","013622","200","2","150.78"
"010011","2021-05-19","612030","013622","200","2","103.68"
"010011","2021-05-20","612030","013622","200","13","785.96"
"010011","2021-05-24","619433","013622","200","1","62.21"
"010011","2021-05-25","603165","013622","200","120","6228"
"010011","2021-05-27","612030","013622","200","12","767.1"
"010011","2021-05-28","115016","013622","200","1248","69388.8"
"010011","2021-05-29","619433","013622","200","2","134.58"
"010011","2021-05-30","619433","013622","200","1","79.44"
"010011","2021-05-31","612030","013622","200","1","79.44"
"010011","2021-06-01","619433","013622","200","12","685.98"
"010011","2021-06-03","619433","013622","200","1","79.44"
"010011","2021-06-04","619433","013622","200","7","556.0799999999999"
"010011","2021-06-05","612030","013622","200","3","224.3"
"010011","2021-06-06","619433","013622","200","12","714.02"
"010011","2021-06-08","603165","013622","200","240","12456"
"010011","2021-06-08","612030","013622","200","18","1064.68"
"010011","2021-06-09","612030","013622","200","2","131.4"
"010011","2021-06-09","619433","013622","200","12","573.83"
"010011","2021-06-10","619433","013622","200","14","826.18"
"010011","2021-06-11","619433","013622","200","17","905.73"
"010011","2021-06-14","612030","013622","200","7","400.08"
"010011","2021-06-15","603165","013622","200","240","12456"
"010011","2021-06-15","619433","013622","200","7","456.07000000000005"
"010011","2021-06-16","619433","013622","200","2","138.32"
"010011","2021-06-18","619433","013622","200","12","642.06"
"010011","2021-06-19","601001","013622","200","168","8400"
"010011","2021-06-20","612030","013622","200","24","1794.39"
"010011","2021-06-22","603165","013622","200","240","12456"
"010011","2021-06-22","619433","013622","200","12","723.37"
"010011","2021-06-29","603165","013622","200","360","18684"
"010011","2021-06-30","612030","013622","200","24","1704.67"
"010011","2021-06-30","619433","013622","200","2","158.88"
"010011","2021-07-01","612030","013622","200","33","2175.4700000000003"
"010011","2021-07-03","612030","013622","200","12","731.78"
"010011","2021-07-08","115016","013622","200","1080","60048"
"010011","2021-07-13","603165","013622","200","240","12456"
"010011","2021-07-17","601001","013622","200","120","6000"
"010011","2021-07-17","603165","013622","200","240","12456"
"010011","2021-07-22","619433","013622","200","1","79.44"
"010011","2021-07-23","603165","013622","200","480","24912"
"010011","2021-07-26","115016","013622","200","1392","77395.2"
"010011","2021-07-30","612030","013622","200","12","825.23"
"010011","2021-08-03","619433","013622","200","3","238.32"
"010011","2021-08-04","115016","013622","200","936","52041.6"
"010011","2021-08-06","612030","013622","200","12","905.61"
"010011","2021-08-07","612030","013622","200","12","870.28"
"010011","2021-08-08","612030","013622","200","49","3202.8100000000004"
"010011","2021-08-08","619433","013622","200","18","1166.3600000000001"
"010011","2021-08-09","612030","013622","200","5","328.5"
"010011","2021-08-09","619433","013622","200","3","199.99"
"010011","2021-08-10","612030","013622","200","3","197.1"
"010011","2021-08-11","612030","013622","200","13","918.8"
"010011","2021-08-13","603165","013622","200","240","12456"
"010011","2021-08-14","603165","013622","200","120","6228"
"010011","2021-08-16","601001","013622","200","120","6000"
"010011","2021-08-16","619433","013622","200","20","1271.02"
"010011","2021-08-18","619433","013622","200","12","829.91"
"010011","2021-08-19","115016","013622","200","1368","76060.8"
"010011","2021-08-19","612030","013622","200","14","965.59"
"010011","2021-08-20","603165","013622","200","240","12456"
"010011","2021-08-21","612030","013622","200","24","1637.38"
"010011","2021-08-23","619433","013622","200","4","317.76"
"010011","2021-08-25","612030","013622","200","8","625.39"
"010011","2021-08-27","603165","013622","200","360","18684"
"010011","2021-08-27","619433","013622","200","4","261.99"
"010011","2021-08-29","619433","013622","200","7","556.0799999999999"
"010011","2021-08-30","115016","013622","200","1008","56044.8"
"010011","2021-09-01","612030","013622","200","12","825.23"
"010011","2021-09-02","612030","013622","200","24","1320.37"
"010011","2021-09-03","601001","013622","200","120","6000"
"010011","2021-09-04","619433","013622","200","1","71.03"
"010011","2021-09-06","619433","013622","200","2","120.96"
"010011","2021-09-09","603165","013622","200","120","6228"
"010011","2021-09-09","612030","013622","200","24","1448.97"
"010011","2021-09-09","619433","013622","200","25","1330.8700000000003"
"010011","2021-09-10","612030","013622","200","60","3330.08"
"010011","2021-09-11","115016","013622","200","1416","78729.6"
"010011","2021-09-12","619433","013622","200","15","942.07"
"010011","2021-09-13","619433","013622","200","1","53.5"
"010011","2021-09-15","619433","013622","200","1","63.79"
"010011","2021-09-16","619433","013622","200","4","317.76"
"010011","2021-09-18","601001","013622","200","72","3600"
"010011","2021-09-18","612030","013622","200","12","807.48"
"010011","2021-09-23","612030","013622","200","12","744.02"
"010011","2021-09-25","115016","013622","200","2400","133440"
"010011","2021-09-30","603165","013622","200","120","6228"
"010011","2021-10-01","619433","013622","200","1","79.44"
"010011","2021-10-04","612030","013622","200","24","1302.06"
"010011","2021-10-05","612030","013622","200","24","1794.39"
"010011","2021-10-06","115016","013622","200","456","25353.6"
"010011","2021-10-08","603165","013622","200","240","12456"
"010011","2021-10-08","612030","013622","200","28","1716.11"
"010011","2021-10-10","612030","013622","200","24","1487.85"
"010011","2021-10-10","619433","013622","200","12","740.19"
"010011","2021-10-11","619433","013622","200","5","316.06"
"010011","2021-10-12","619433","013622","200","14","719.32"
"010011","2021-10-14","115016","013622","200","864","48038.4"
"010011","2021-10-16","603165","013622","200","120","6228"
"010011","2021-10-16","619433","013622","200","1","61.38"
"010011","2021-10-17","619433","013622","200","12","852.34"
"010011","2021-10-18","612030","013622","200","36","2044.81"
"010011","2021-10-19","115016","013622","200","672","37363.2"
"010011","2021-10-19","619433","013622","200","5","397.2"
"010011","2021-10-20","612030","013622","200","12","649.04"
"010011","2021-10-22","603165","013622","200","120","6228"
"010011","2021-10-25","612030","013622","200","15","1088.14"
"010011","2021-10-26","115016","013622","200","600","33360"
"010011","2021-10-28","612030","013622","200","5","290.15"
"010011","2021-10-29","601001","013622","200","240","12000"
"010011","2021-10-29","612030","013622","200","2","108.96"
"010011","2021-10-31","612030","013622","200","6","426.17"
"010011","2021-11-01","603165","013622","200","120","6228"
"010011","2021-11-02","619433","013622","200","1","67.32"
"010011","2021-11-03","619433","013622","200","10","616.82"
"010011","2021-11-07","612030","013622","200","12","897.2"
"010011","2021-11-10","603165","013622","200","480","24912"
"010011","2021-11-10","619433","013622","200","2","142.06"
"010011","2021-11-11","115016","013622","200","240","13344"
"010011","2021-11-13","619433","013622","200","28","1794.4"
"010011","2021-11-14","115016","013622","200","1224","68054.4"
"010011","2021-11-15","612030","013622","200","12","807.48"
"010011","2021-11-17","619433","013622","200","12","609.94"
"010011","2021-11-20","619433","013622","200","12","609.94"
"010011","2021-11-23","612030","013622","200","12","648.73"
"010011","2021-11-26","601001","013622","200","48","2400"
"010011","2021-11-26","619433","013622","200","6","476.64"
"010011","2021-12-01","115016","013622","200","1896","105417.6"
"010011","2021-12-01","619433","013622","200","2","127.11"
"010011","2021-12-02","612030","013622","200","12","807.48"
"010011","2021-12-03","603165","013622","200","240","12456"
"010011","2021-12-07","619433","013622","200","5","340.20000000000005"
"010011","2021-12-11","601001","013622","200","120","6000"
"010011","2021-12-12","619433","013622","200","19","1194.4"
"010011","2021-12-13","612030","013622","200","12","706.73"
"010011","2021-12-13","619433","013622","200","2","100.77"
"010011","2021-12-16","115016","013622","200","1536","85401.6"
"010011","2021-12-16","612030","013622","200","1","61.61"
"010011","2021-12-20","115016","013622","200","24","1334.4"
"010011","2021-12-25","601001","013622","200","240","12000"
"010011","2021-12-27","115016","013622","200","1416","78729.6"
"010011","2021-12-30","612030","013622","200","10","529.31"
"010011","2022-01-04","619433","013622","200","6","383.18"
"010011","2022-01-06","612030","013622","200","12","658.26"
"010011","2022-01-07","619433","013622","200","12","717.76"
"010011","2022-01-09","619433","013622","200","1","79.44"
"010011","2022-01-10","115016","013622","200","1488","85872.48"
"010011","2022-01-10","619433","013622","200","6","476.64"
"010011","2022-01-14","603165","013622","200","120","6681.6"
"010011","2022-01-21","115016","013622","200","1512","87257.52"
"010011","2022-01-22","115016","013622","200","24","1385.04"
"010011","2022-01-25","619433","013622","200","12","587.43"
"010011","2022-01-26","619433","013622","200","60","3728.9700000000003"
"010011","2022-01-28","603165","013622","200","120","6681.6"
"010011","2022-01-29","115016","013622","200","3600","207756"
"010011","2022-01-30","612030","013622","200","3","213.08"
"010011","2022-02-01","619433","013622","200","2","158.88"
"010011","2022-02-02","619433","013622","200","5","307.17"
"010011","2022-02-03","612030","013622","200","1","57.65"
"010011","2022-02-03","619433","013622","200","19","1022.43"
"010011","2022-02-04","603165","013622","200","120","6681.6"
"010011","2022-02-05","619433","013622","200","15","1012.15"
"010011","2022-02-07","619433","013622","200","6","404.84"
"010011","2022-02-09","601001","013622","200","48","2400"
"010011","2022-02-10","612030","013622","200","6","371.59"
"010011","2022-02-10","619433","013622","200","24","1620.56"
"010011","2022-02-14","612030","013622","200","36","1907.49"
"010011","2022-02-14","619433","013622","200","12","685.73"
"010011","2022-02-15","619433","013622","200","24","1345.1799999999998"
"010011","2022-02-16","619433","013622","200","12","601.87"
"010011","2022-02-18","601001","013622","200","24","1200"
"010011","2022-02-20","619433","013622","200","5","355.14"
"010011","2022-02-23","603165","013622","200","240","13363.2"
"010011","2022-02-24","115016","013622","200","936","54016.56"
"010011","2022-02-25","619433","013622","200","12","724.3"
"010011","2022-02-26","619433","013622","200","12","615.38"
"010011","2022-02-28","115016","013622","200","840","48476.4"
"010011","2022-03-01","601001","013622","200","816","40800"
"010011","2022-03-02","603165","013622","200","120","6681.6"
"010011","2022-03-03","603165","013622","200","360","20044.8"
"010011","2022-03-03","612030","013622","200","24","1264.67"
"010011","2022-03-04","612030","013622","200","36","2082.25"
"010011","2022-03-05","115016","013622","200","120","6925.2"
"010011","2022-03-05","612030","013622","200","14","602.59"
"010011","2022-03-05","619433","013622","200","25","1639.26"
"010011","2022-03-08","619433","013622","200","12","723.65"
"010011","2022-03-09","619433","013622","200","24","1435.38"
"010011","2022-03-10","612030","013622","200","12","631.03"
"010011","2022-03-11","619433","013622","200","5","341.13"
"010011","2022-03-12","612030","013622","200","12","422.68"
"010011","2022-03-15","619433","013622","200","6","347.67"
"010011","2022-03-16","115016","013622","200","888","51246.48"
"010011","2022-03-16","619433","013622","200","12","605.61"
"010011","2022-03-18","619433","013622","200","4","273.32"
"010011","2022-03-19","601001","013622","200","120","6000"
"010011","2022-03-21","115016","013622","200","840","48476.4"
"010011","2022-03-21","612030","013622","200","12","767.1"
"010011","2022-03-21","619433","013622","200","3","202.42"
"010011","2022-03-22","612030","013622","200","12","767.1"
"010011","2022-03-24","619433","013622","200","5","379.57"
"010011","2022-03-28","612030","013622","200","36","1703.66"
"010011","2022-03-28","619433","013622","200","24","1261.69"
"010011","2022-03-29","612030","013622","200","14","675.4599999999999"
"010011","2022-03-30","603165","013622","200","24","1336.32"
"010011","2022-03-30","612030","013622","200","1","51.68"
"010011","2022-03-31","115016","013622","200","1032","59556.72"
"010011","2022-03-31","612030","013622","200","24","1334.58"
"010011","2022-03-31","619433","013622","200","32","2012.3899999999999"
"010011","2022-04-01","619433","013622","200","26","1953.2800000000002"
"010011","2022-04-02","612030","013622","200","3","202.25"
"010011","2022-04-02","619433","013622","200","6","381.31"
"010011","2022-04-03","612030","013622","200","3","206.69"
"010011","2022-04-03","619433","013622","200","3","214.4"
"010011","2022-04-05","619433","013622","200","15","813.08"
"010011","2022-04-06","612030","013622","200","24","1279.91"
"010011","2022-04-07","115016","013622","200","1272","73407.12"
"010011","2022-04-11","612030","013622","200","3","171.7"
"010011","2022-04-20","612030","013622","200","12","678.86"
"010011","2022-04-20","619433","013622","200","14","897.2"
"010011","2022-04-21","603165","013622","200","120","6681.6"
"010011","2022-04-21","619433","013622","200","12","645.84"
"010011","2022-04-22","115016","013622","200","1416","81717.36"
"010011","2022-04-23","619433","013622","200","12","686.26"
"010011","2022-04-26","619433","013622","200","2","135.52"
"010011","2022-04-27","612030","013622","200","10","525.63"
"010011","2022-04-29","612030","013622","200","12","937.38"
"010011","2022-05-03","601001","013622","200","360","18000"
"010011","2022-05-03","603165","013622","200","120","6681.6"
"010011","2022-05-09","115016","013622","200","960","55401.6"
"010011","2022-05-09","603165","013622","200","120","6681.6"
"010011","2022-05-09","619433","013622","200","24","1276.64"
"010011","2022-05-16","603165","013622","200","240","13363.2"
"010011","2022-05-18","619433","013622","200","12","762.62"
"010011","2022-05-19","612030","013622","200","12","712.52"
"010011","2022-05-20","603165","013622","200","120","6681.6"
"010011","2022-05-21","601001","013622","200","120","6000"
"010011","2022-05-25","603165","013622","200","120","6681.6"
"010011","2022-05-28","612030","013622","200","12","776.36"
"010011","2022-05-28","619433","013622","200","12","796.26"
"010011","2022-05-30","115016","013622","200","1776","102492.96"
"010011","2022-05-30","612030","013622","200","1","63.33"
"010011","2022-06-06","603165","013622","200","120","6681.6"
"010011","2022-06-07","612030","013622","200","7","364.95000000000005"
"010011","2022-06-08","619433","013622","200","2","142.06"
"010011","2022-06-11","619433","013622","200","1","34.45"
"010011","2022-06-14","115016","013622","200","1488","85872.48"
"010011","2022-06-15","619433","013622","200","6","414.95"
"010011","2022-06-16","619433","013622","200","12","597.2"
"010011","2022-06-21","612030","013622","200","12","757.06"
"010011","2022-06-24","115016","013622","200","1536","88642.56"
"010011","2022-06-24","619433","013622","200","12","796.26"
"010011","2022-06-30","603165","013622","200","120","6681.6"
"010011","2022-07-02","115016","013622","200","1680","96952.8"
"010011","2022-07-08","603165","013622","200","120","6681.6"
"010011","2022-07-26","603165","013622","200","240","13363.2"
"010011","2022-07-27","115016","013622","200","3744","216066.24"
"010011","2022-08-10","603165","013622","200","120","6681.6"
"010011","2022-08-13","601001","013622","200","120","6000"
"010011","2022-08-20","601001","013622","200","120","6000"
"010011","2022-08-24","603165","013622","200","240","13363.2"
"010011","2022-08-31","603165","013622","200","240","13363.2"
"010011","2022-09-01","115016","013622","200","2160","124653.6"
"010011","2022-09-08","115016","013622","200","2760","159279.6"
"010011","2022-09-09","601001","013622","200","72","3600"
"010011","2022-09-24","603165","013622","200","240","12962.4"
"010011","2022-09-30","601001","013622","200","72","3600"
"010011","2022-09-30","603165","013622","200","120","6481.2"
"010011","2022-10-07","115016","013622","200","1032","59556.72"
"010011","2022-10-07","603165","013622","200","120","7560"
"010011","2022-10-14","115016","013622","200","744","42936.24"
"010011","2022-10-14","601001","013622","200","120","6000"
"010011","2022-10-18","603165","013622","200","240","15120"
"010011","2022-10-26","603165","013622","200","240","13363.2"
"010011","2022-10-28","115016","013622","200","1224","70637.04"
"010011","2022-10-29","603165","013622","200","120","6681.6"
